acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,name
0.848,https://api.spotify.com/v1/audio-analysis/1aBjLd4XE1ifmD6tJmjCFu,0.312,182320,0.0266,1aBjLd4XE1ifmD6tJmjCFu,0.0204,8,0.124,-23.321,0,0.049,124.948,4,https://api.spotify.com/v1/tracks/1aBjLd4XE1ifmD6tJmjCFu,audio_features,spotify:track:1aBjLd4XE1ifmD6tJmjCFu,0.0394,結願
0.686,https://api.spotify.com/v1/audio-analysis/1M5NqQB0jsTNM5yrsjrAzT,0.258,405427,0.35,1M5NqQB0jsTNM5yrsjrAzT,0.873,5,0.137,-17.325,0,0.0415,131.389,3,https://api.spotify.com/v1/tracks/1M5NqQB0jsTNM5yrsjrAzT,audio_features,spotify:track:1M5NqQB0jsTNM5yrsjrAzT,0.0479,五月雨~護摩~折祷
0.977,https://api.spotify.com/v1/audio-analysis/4fSp2xb9MAA8xopUmmVEUa,0.264,185947,0.0612,4fSp2xb9MAA8xopUmmVEUa,0.935,2,0.0844,-23.192,1,0.0342,114.292,4,https://api.spotify.com/v1/tracks/4fSp2xb9MAA8xopUmmVEUa,audio_features,spotify:track:4fSp2xb9MAA8xopUmmVEUa,0.0314,光
0.551,https://api.spotify.com/v1/audio-analysis/2xFE2F7um2CxA02QAWzcRk,0.166,315840,0.756,2xFE2F7um2CxA02QAWzcRk,0.257,6,0.361,-17.111,0,0.475,140.499,4,https://api.spotify.com/v1/tracks/2xFE2F7um2CxA02QAWzcRk,audio_features,spotify:track:2xFE2F7um2CxA02QAWzcRk,0.0301,木霊
0.482,https://api.spotify.com/v1/audio-analysis/3RhyPl1uj4amCX1enYZXaZ,0.21,345280,0.361,3RhyPl1uj4amCX1enYZXaZ,0.912,5,0.151,-15.686,0,0.037,120.308,4,https://api.spotify.com/v1/tracks/3RhyPl1uj4amCX1enYZXaZ,audio_features,spotify:track:3RhyPl1uj4amCX1enYZXaZ,0.0493,舞
0.877,https://api.spotify.com/v1/audio-analysis/2Qf0RR9hkZ8CSX2XoePVrv,0.179,187693,0.0335,2Qf0RR9hkZ8CSX2XoePVrv,0.0615,9,0.0735,-31.333,0,0.0447,184.477,4,https://api.spotify.com/v1/tracks/2Qf0RR9hkZ8CSX2XoePVrv,audio_features,spotify:track:2Qf0RR9hkZ8CSX2XoePVrv,0.0763,SUNNYSIDE OF THE WATER/水と光
0.82,https://api.spotify.com/v1/audio-analysis/2fXZxWhqV6YqpKsEoqID6S,0.573,426347,0.113,2fXZxWhqV6YqpKsEoqID6S,0.0696,2,0.196,-18.038,1,0.0465,123.092,3,https://api.spotify.com/v1/tracks/2fXZxWhqV6YqpKsEoqID6S,audio_features,spotify:track:2fXZxWhqV6YqpKsEoqID6S,0.0884,MERCURIC DANCE/水銀~躍動の踊り
0.969,https://api.spotify.com/v1/audio-analysis/1W7ox4PXhChFDYt77pDWHV,0.192,300627,0.215,1W7ox4PXhChFDYt77pDWHV,0.889,10,0.147,-18.851,0,0.0444,169.795,4,https://api.spotify.com/v1/tracks/1W7ox4PXhChFDYt77pDWHV,audio_features,spotify:track:1W7ox4PXhChFDYt77pDWHV,0.0304,FORMATION OF THE VENUS/美の生成
0.848,https://api.spotify.com/v1/audio-analysis/0A5MqwtpgSnncZVgyzq8Gy,0.821,179387,0.3,0A5MqwtpgSnncZVgyzq8Gy,0.00965,5,0.282,-20.316,1,0.219,123.016,4,https://api.spotify.com/v1/tracks/0A5MqwtpgSnncZVgyzq8Gy,audio_features,spotify:track:0A5MqwtpgSnncZVgyzq8Gy,0.176,DOWN TO THE EARTH/大地へ
0.98,https://api.spotify.com/v1/audio-analysis/3d1oTcXWsWdtfDrgGbbmCG,0.0631,511507,0.0569,3d1oTcXWsWdtfDrgGbbmCG,0.958,0,0.117,-23.373,1,0.0486,67.668,4,https://api.spotify.com/v1/tracks/3d1oTcXWsWdtfDrgGbbmCG,audio_features,spotify:track:3d1oTcXWsWdtfDrgGbbmCG,0.0335,FOSSIL OF FLAME/火の化石~FIFTY BELL-TREES/五十鈴
0.923,https://api.spotify.com/v1/audio-analysis/4faQC5CjCe7TUP0rclSaON,0.462,182627,0.18,4faQC5CjCe7TUP0rclSaON,0.955,0,0.108,-25.049,1,0.0556,128.751,4,https://api.spotify.com/v1/tracks/4faQC5CjCe7TUP0rclSaON,audio_features,spotify:track:4faQC5CjCe7TUP0rclSaON,0.33,PREPARED QUARTZ/水晶の演技
0.976,https://api.spotify.com/v1/audio-analysis/0H30DIbowecFitMvZbmCqy,0.513,582853,0.227,0H30DIbowecFitMvZbmCqy,0.889,7,0.107,-22.389,0,0.201,100.297,4,https://api.spotify.com/v1/tracks/0H30DIbowecFitMvZbmCqy,audio_features,spotify:track:0H30DIbowecFitMvZbmCqy,0.0365,SEA OF TAU/龍の道
0.983,https://api.spotify.com/v1/audio-analysis/1URXtqV6JPDmOsWLpknmPp,0.208,310720,0.00261,1URXtqV6JPDmOsWLpknmPp,0.901,0,0.104,-29.644,1,0.0419,69.958,3,https://api.spotify.com/v1/tracks/1URXtqV6JPDmOsWLpknmPp,audio_features,spotify:track:1URXtqV6JPDmOsWLpknmPp,0.0656,WINDY LAND/風の国
0.972,https://api.spotify.com/v1/audio-analysis/2ssoK2Vqu6gzlyHhBwxi2w,0.149,311200,0.000128,2ssoK2Vqu6gzlyHhBwxi2w,0.872,0,0.111,-27.789,0,0.089,71.107,1,https://api.spotify.com/v1/tracks/2ssoK2Vqu6gzlyHhBwxi2w,audio_features,spotify:track:2ssoK2Vqu6gzlyHhBwxi2w,0.396,TO THE AIR/空へ
0.929,https://api.spotify.com/v1/audio-analysis/6U94mgbZiRa7qZofIjnqP4,0.315,178507,0.172,6U94mgbZiRa7qZofIjnqP4,0.561,2,0.111,-14.928,1,0.0559,80.67,3,https://api.spotify.com/v1/tracks/6U94mgbZiRa7qZofIjnqP4,audio_features,spotify:track:6U94mgbZiRa7qZofIjnqP4,0.115,THE IMAGE OF A PARADISE/イメージ・オブ・パラダイス
0.927,https://api.spotify.com/v1/audio-analysis/6kom66jRsMgHVNnFynlOh3,0.607,194893,0.539,6kom66jRsMgHVNnFynlOh3,0.00122,11,0.239,-12.926,0,0.0509,101.792,4,https://api.spotify.com/v1/tracks/6kom66jRsMgHVNnFynlOh3,audio_features,spotify:track:6kom66jRsMgHVNnFynlOh3,0.471,THE IMAGE OF A VIEW/イメージ・オブ・ビュー
0.985,https://api.spotify.com/v1/audio-analysis/6J61S99L5kObuBbxnVtmlc,0.565,423640,0.174,6J61S99L5kObuBbxnVtmlc,0.913,4,0.106,-20.513,0,0.034,101.702,3,https://api.spotify.com/v1/tracks/6J61S99L5kObuBbxnVtmlc,audio_features,spotify:track:6J61S99L5kObuBbxnVtmlc,0.298,MABUI DANCE/魂のダンス
0.98,https://api.spotify.com/v1/audio-analysis/6ALI7Xei3iV799HoadBbuY,0.23,94960,0.399,6ALI7Xei3iV799HoadBbuY,0.78,0,0.284,-9.259,1,0.0332,63.037,5,https://api.spotify.com/v1/tracks/6ALI7Xei3iV799HoadBbuY,audio_features,spotify:track:6ALI7Xei3iV799HoadBbuY,0.0367,YUTA'S PRAY/ユタの祈り
0.809,https://api.spotify.com/v1/audio-analysis/0TLBZ6ktwizNKiCm3p7SUE,0.823,169867,0.511,0TLBZ6ktwizNKiCm3p7SUE,0.84,2,0.103,-7.653,1,0.0721,123.251,4,https://api.spotify.com/v1/tracks/0TLBZ6ktwizNKiCm3p7SUE,audio_features,spotify:track:0TLBZ6ktwizNKiCm3p7SUE,0.885,ATTI/アッティ
0.958,https://api.spotify.com/v1/audio-analysis/6d8RVXBosbTIp6Y6Gy0oHe,0.534,189907,0.659,6d8RVXBosbTIp6Y6Gy0oHe,0.905,8,0.19,-11.266,0,0.0414,125.08,4,https://api.spotify.com/v1/tracks/6d8RVXBosbTIp6Y6Gy0oHe,audio_features,spotify:track:6d8RVXBosbTIp6Y6Gy0oHe,0.868,WHEELS ON FIRE/火の車
0.996,https://api.spotify.com/v1/audio-analysis/6ScM84yMXLtcLXa96S5vM1,0.526,97533,0.228,6ScM84yMXLtcLXa96S5vM1,0.974,11,0.0829,-12.485,1,0.042,124.964,4,https://api.spotify.com/v1/tracks/6ScM84yMXLtcLXa96S5vM1,audio_features,spotify:track:6ScM84yMXLtcLXa96S5vM1,0.61,THE TRUCK ON THE SEA/海上トラック
0.969,https://api.spotify.com/v1/audio-analysis/5tmhAGFPPsPNMbRUGxUkA3,0.579,65493,0.894,5tmhAGFPPsPNMbRUGxUkA3,0.887,0,0.242,-8.468,1,0.0413,145.42,4,https://api.spotify.com/v1/tracks/5tmhAGFPPsPNMbRUGxUkA3,audio_features,spotify:track:5tmhAGFPPsPNMbRUGxUkA3,0.808,ROOCHOO JAZZ/琉球ジャズ
0.903,https://api.spotify.com/v1/audio-analysis/2P19VwDvRTNfiBsRtDBpgO,0.57,403573,0.345,2P19VwDvRTNfiBsRtDBpgO,0.899,11,0.107,-14.065,0,0.0301,178.045,4,https://api.spotify.com/v1/tracks/2P19VwDvRTNfiBsRtDBpgO,audio_features,spotify:track:2P19VwDvRTNfiBsRtDBpgO,0.393,THE PARADISE VIEW/パラダイスビュー
0.967,https://api.spotify.com/v1/audio-analysis/6Lhv0SAPPG1leCV4MwKkN0,0.565,185560,0.453,6Lhv0SAPPG1leCV4MwKkN0,0.335,7,0.173,-14.663,1,0.0426,112.556,4,https://api.spotify.com/v1/tracks/6Lhv0SAPPG1leCV4MwKkN0,audio_features,spotify:track:6Lhv0SAPPG1leCV4MwKkN0,0.358,MERCURYFALL/威勢のいい滝(マーキュリーフォール)
0.664,https://api.spotify.com/v1/audio-analysis/3uGkQ9UamClfaHclBlQ8wU,0.281,185653,0.107,3uGkQ9UamClfaHclBlQ8wU,0.00619,0,0.102,-17.903,1,0.0501,71.832,5,https://api.spotify.com/v1/tracks/3uGkQ9UamClfaHclBlQ8wU,audio_features,spotify:track:3uGkQ9UamClfaHclBlQ8wU,0.368,THE ANIMALS OPINION/動物の意見(アニマルズ・オピニオン)
0.737,https://api.spotify.com/v1/audio-analysis/4PAnjnLw6k32hgU14poPsE,0.519,176200,0.974,4PAnjnLw6k32hgU14poPsE,0.684,0,0.0823,-14.023,0,0.058,90.756,3,https://api.spotify.com/v1/tracks/4PAnjnLw6k32hgU14poPsE,audio_features,spotify:track:4PAnjnLw6k32hgU14poPsE,0.0703,INSECTS INSISTS INSECURITY/昆虫は非常事態を主張する(インセクト・インシスト・インセキュリティ)
0.723,https://api.spotify.com/v1/audio-analysis/66Le1to30lZDoBapS70QG2,0.541,193213,0.212,66Le1to30lZDoBapS70QG2,0.000213,9,0.109,-15.74,0,0.359,142.524,3,https://api.spotify.com/v1/tracks/66Le1to30lZDoBapS70QG2,audio_features,spotify:track:66Le1to30lZDoBapS70QG2,0.538,THE LONG STORY OF A HUMANKIND/人類の長いお噺(ロングストーリー・オブ・ヒューマンカインド)
0.877,https://api.spotify.com/v1/audio-analysis/1p5WyX2h9xgjymMenoFtDF,0.264,182853,0.339,1p5WyX2h9xgjymMenoFtDF,0.32,7,0.112,-21.196,1,0.0346,80.787,4,https://api.spotify.com/v1/tracks/1p5WyX2h9xgjymMenoFtDF,audio_features,spotify:track:1p5WyX2h9xgjymMenoFtDF,0.733,THE FIRST ONE IN HEAVEN/天国の第一人者(ファーストワン・イン・ヘヴン)
0.959,https://api.spotify.com/v1/audio-analysis/1dlMr6lGSStYCGnEodv9Mn,0.285,182240,0.0824,1dlMr6lGSStYCGnEodv9Mn,0.654,7,0.16,-20.174,1,0.0393,70.348,3,https://api.spotify.com/v1/tracks/1dlMr6lGSStYCGnEodv9Mn,audio_features,spotify:track:1dlMr6lGSStYCGnEodv9Mn,0.0932,SEQUENTIAL OPERA CIRCUIT/オペラによる制御回路(シーケンシャル・オペラ・サーキット)
0.876,https://api.spotify.com/v1/audio-analysis/7cL1hl7HCkTCSPSXCzLMC5,0.298,188240,0.0979,7cL1hl7HCkTCSPSXCzLMC5,0.851,7,0.11,-30.701,1,0.049,82.345,4,https://api.spotify.com/v1/tracks/7cL1hl7HCkTCSPSXCzLMC5,audio_features,spotify:track:7cL1hl7HCkTCSPSXCzLMC5,0.0327,TREMBLING#1/揺動・#1(トレンブリング#1)
0.937,https://api.spotify.com/v1/audio-analysis/1QrtWRXyq4e6ISTliifgCu,0.7,181627,0.0207,1QrtWRXyq4e6ISTliifgCu,0.806,0,0.112,-16.887,1,0.0684,75.061,4,https://api.spotify.com/v1/tracks/1QrtWRXyq4e6ISTliifgCu,audio_features,spotify:track:1QrtWRXyq4e6ISTliifgCu,0.55,THE ENDLESS TALKING/終りのないおしゃべり(エンドレス・トーキング)
0.785,https://api.spotify.com/v1/audio-analysis/5qEluMuYWzITk8ra1ZUYLX,0.0898,185333,0.26,5qEluMuYWzITk8ra1ZUYLX,0.139,2,0.0906,-18.253,1,0.0329,85.517,4,https://api.spotify.com/v1/tracks/5qEluMuYWzITk8ra1ZUYLX,audio_features,spotify:track:5qEluMuYWzITk8ra1ZUYLX,0.0782,SCRATCHED-SZYMANOWSKY-BIRD/スクラッチによるジマノフスキー鳥(スクラッチド・ジマノフスキー・バード)
0.755,https://api.spotify.com/v1/audio-analysis/2Acqi46E6ImLYd6EzGrNHD,0.62,184080,0.663,2Acqi46E6ImLYd6EzGrNHD,0.921,5,0.292,-17.344,0,0.265,173.609,4,https://api.spotify.com/v1/tracks/2Acqi46E6ImLYd6EzGrNHD,audio_features,spotify:track:2Acqi46E6ImLYd6EzGrNHD,0.28,DIGITALLY SAMPLED ETHNOGRAPHY/デジタル標本化による民族学(デジタリー・サンプルド・エスノグラフィー)
0.988,https://api.spotify.com/v1/audio-analysis/1UqhcHM140xlhMCfPDQLwm,0.717,184520,0.111,1UqhcHM140xlhMCfPDQLwm,0.937,0,0.116,-18.129,1,0.102,68.89,4,https://api.spotify.com/v1/tracks/1UqhcHM140xlhMCfPDQLwm,audio_features,spotify:track:1UqhcHM140xlhMCfPDQLwm,0.725,LA PLIOCENA/女神プリアシーナ(ラ・プリオシーナ)
0.758,https://api.spotify.com/v1/audio-analysis/3NoA9DjpySEdadX3UpjzH5,0.0943,185680,0.0736,3NoA9DjpySEdadX3UpjzH5,0.916,2,0.137,-20.967,1,0.0377,87.706,4,https://api.spotify.com/v1/tracks/3NoA9DjpySEdadX3UpjzH5,audio_features,spotify:track:3NoA9DjpySEdadX3UpjzH5,0.0385,BIRDOJ/羽の生えた動物(ビルドュ)
0.903,https://api.spotify.com/v1/audio-analysis/0pDNtxXyRGR0BUlg2cSgPF,0.237,343627,0.0987,0pDNtxXyRGR0BUlg2cSgPF,0.926,7,0.118,-35.574,1,0.0469,178.281,4,https://api.spotify.com/v1/tracks/0pDNtxXyRGR0BUlg2cSgPF,audio_features,spotify:track:0pDNtxXyRGR0BUlg2cSgPF,0.1,TREMBLING#2/揺動・#2(トレンブリング#2)
0.7,https://api.spotify.com/v1/audio-analysis/5MkPMvVoo91PjOclkVCjPN,0.534,33227,0.344,5MkPMvVoo91PjOclkVCjPN,0.718,4,0.26,-15.373,0,0.0478,142.69,4,https://api.spotify.com/v1/tracks/5MkPMvVoo91PjOclkVCjPN,audio_features,spotify:track:5MkPMvVoo91PjOclkVCjPN,0.0885,リキテンシュタイン/Lichtenstein
0.956,https://api.spotify.com/v1/audio-analysis/0Vd0WQ7miMwpVYWaOK4Jpu,0.587,328253,0.133,0Vd0WQ7miMwpVYWaOK4Jpu,0.796,0,0.0765,-15.744,0,0.0421,103.4,4,https://api.spotify.com/v1/tracks/0Vd0WQ7miMwpVYWaOK4Jpu,audio_features,spotify:track:0Vd0WQ7miMwpVYWaOK4Jpu,0.404,ピエトロ・ジェルミ/Pietro Germi
0.98,https://api.spotify.com/v1/audio-analysis/6tRtRj3MxinoPUtEOjtJYp,0.602,156987,0.0704,6tRtRj3MxinoPUtEOjtJYp,0.874,5,0.112,-20.885,1,0.0416,75.49,4,https://api.spotify.com/v1/tracks/6tRtRj3MxinoPUtEOjtJYp,audio_features,spotify:track:6tRtRj3MxinoPUtEOjtJYp,0.0768,ノルマンディア/Normandia
0.967,https://api.spotify.com/v1/audio-analysis/2FQwSe0BcEkI3fBLTzJgNE,0.895,111507,0.208,2FQwSe0BcEkI3fBLTzJgNE,0.765,0,0.0924,-12.721,1,0.129,123.904,3,https://api.spotify.com/v1/tracks/2FQwSe0BcEkI3fBLTzJgNE,audio_features,spotify:track:2FQwSe0BcEkI3fBLTzJgNE,0.607,中国の人/the Man of Chine
0.329,https://api.spotify.com/v1/audio-analysis/2Ag6oITbV9tc3GvcZm8r44,0.667,283693,0.745,2Ag6oITbV9tc3GvcZm8r44,0.0627,0,0.118,-10.386,1,0.0289,110.049,4,https://api.spotify.com/v1/tracks/2Ag6oITbV9tc3GvcZm8r44,audio_features,spotify:track:2Ag6oITbV9tc3GvcZm8r44,0.968,サヨコスカッティ/Sayokoskatti
0.278,https://api.spotify.com/v1/audio-analysis/4h7Ngt5fxMzTtftCsNN3kt,0.806,195933,0.893,4h7Ngt5fxMzTtftCsNN3kt,0.858,3,0.0978,-11.637,1,0.0519,134.619,4,https://api.spotify.com/v1/tracks/4h7Ngt5fxMzTtftCsNN3kt,audio_features,spotify:track:4h7Ngt5fxMzTtftCsNN3kt,0.707,マジンガー・H/Mazinger“H”
0.823,https://api.spotify.com/v1/audio-analysis/4Ze90FvZlpfauT30GM65VK,0.641,30773,0.22,4Ze90FvZlpfauT30GM65VK,0.808,0,0.0808,-12.387,0,0.0416,205.635,4,https://api.spotify.com/v1/tracks/4Ze90FvZlpfauT30GM65VK,audio_features,spotify:track:4Ze90FvZlpfauT30GM65VK,0.722,ザ・プラン/the Plan
0.99,https://api.spotify.com/v1/audio-analysis/6aXDD0IGMYuQDdWncjkbMy,0.65,93960,0.0439,6aXDD0IGMYuQDdWncjkbMy,0.922,11,0.0806,-21.13,1,0.0578,95.335,4,https://api.spotify.com/v1/tracks/6aXDD0IGMYuQDdWncjkbMy,audio_features,spotify:track:6aXDD0IGMYuQDdWncjkbMy,0.276,銀河鉄道の夜~ピアノ・ヴァージョン/Nokto de la Galaksia Fervojo
0.794,https://api.spotify.com/v1/audio-analysis/0DBKrld7EBfkW1MR4nsDbs,0.374,60347,0.372,0DBKrld7EBfkW1MR4nsDbs,0.588,10,0.128,-15.342,0,0.0347,100.67,3,https://api.spotify.com/v1/tracks/0DBKrld7EBfkW1MR4nsDbs,audio_features,spotify:track:0DBKrld7EBfkW1MR4nsDbs,0.491,ジョルジュ・ドン/George Don
0.954,https://api.spotify.com/v1/audio-analysis/6tsoeI7fM4dBZwZv46NUDK,0.605,278867,0.0649,6tsoeI7fM4dBZwZv46NUDK,0.262,0,0.173,-18.695,1,0.0426,63.783,3,https://api.spotify.com/v1/tracks/6tsoeI7fM4dBZwZv46NUDK,audio_features,spotify:track:6tsoeI7fM4dBZwZv46NUDK,0.08,バイオ・フィロソフィー/Bio Philosophy
0.65,https://api.spotify.com/v1/audio-analysis/5oaOwvkCkz2IlJb2S40kzP,0.839,625533,0.447,5oaOwvkCkz2IlJb2S40kzP,0.00577,1,0.0949,-12.046,1,0.0443,180.259,3,https://api.spotify.com/v1/tracks/5oaOwvkCkz2IlJb2S40kzP,audio_features,spotify:track:5oaOwvkCkz2IlJb2S40kzP,0.837,"メンフィス,ミラノ/Memphis,Milano"
0.632,https://api.spotify.com/v1/audio-analysis/1TFIdUi26i19MR6qFwGKPQ,0.272,39520,0.0826,1TFIdUi26i19MR6qFwGKPQ,0.986,4,0.144,-14.298,1,0.0425,57.081,4,https://api.spotify.com/v1/tracks/1TFIdUi26i19MR6qFwGKPQ,audio_features,spotify:track:1TFIdUi26i19MR6qFwGKPQ,0.0344,メイン・タイトル
0.859,https://api.spotify.com/v1/audio-analysis/1DkGwI4JFOhW5gaTh0vkZo,0.0677,101187,0.0818,1DkGwI4JFOhW5gaTh0vkZo,0.862,0,0.0724,-26.277,1,0.0384,72.991,1,https://api.spotify.com/v1/tracks/1DkGwI4JFOhW5gaTh0vkZo,audio_features,spotify:track:1DkGwI4JFOhW5gaTh0vkZo,0.0527,幻想四次のテーマ
0.932,https://api.spotify.com/v1/audio-analysis/5nuE9RcBlvM9LcoZYXH3v1,0.289,45947,0.01,5nuE9RcBlvM9LcoZYXH3v1,0.838,2,0.119,-27.024,1,0.0482,69.514,4,https://api.spotify.com/v1/tracks/5nuE9RcBlvM9LcoZYXH3v1,audio_features,spotify:track:5nuE9RcBlvM9LcoZYXH3v1,0.17,幻想と現実
0.875,https://api.spotify.com/v1/audio-analysis/1Kh9GHRQG8azMcG4urFAmp,0.55,81267,0.0739,1Kh9GHRQG8azMcG4urFAmp,0.736,0,0.112,-20.624,1,0.0343,79.658,3,https://api.spotify.com/v1/tracks/1Kh9GHRQG8azMcG4urFAmp,audio_features,spotify:track:1Kh9GHRQG8azMcG4urFAmp,0.627,晴れの日
0.675,https://api.spotify.com/v1/audio-analysis/72c8jIuYJaceTRg6K2PGrg,0.53,98800,0.161,72c8jIuYJaceTRg6K2PGrg,0.734,7,0.091,-21.646,1,0.487,117.18,3,https://api.spotify.com/v1/tracks/72c8jIuYJaceTRg6K2PGrg,audio_features,spotify:track:72c8jIuYJaceTRg6K2PGrg,0.0381,星めぐりの歌
0.352,https://api.spotify.com/v1/audio-analysis/76YlH4TtsEbBLyQiuZWoPR,0.169,71053,0.0488,76YlH4TtsEbBLyQiuZWoPR,0.13,4,0.205,-16.623,1,0.0403,118.203,3,https://api.spotify.com/v1/tracks/76YlH4TtsEbBLyQiuZWoPR,audio_features,spotify:track:76YlH4TtsEbBLyQiuZWoPR,0.0302,ジョバンニの幻想
0.309,https://api.spotify.com/v1/audio-analysis/5LdtBJA7TlYudepGh8cEKi,0.609,247773,0.432,5LdtBJA7TlYudepGh8cEKi,0.00217,7,0.113,-14.783,1,0.0367,80.021,4,https://api.spotify.com/v1/tracks/5LdtBJA7TlYudepGh8cEKi,audio_features,spotify:track:5LdtBJA7TlYudepGh8cEKi,0.401,ケンタウルスの星祭り
0.777,https://api.spotify.com/v1/audio-analysis/70Um2VYchdGuHA97xCZliy,0.249,398120,0.314,70Um2VYchdGuHA97xCZliy,0.918,7,0.0977,-16.63,0,0.0412,140.48,4,https://api.spotify.com/v1/tracks/70Um2VYchdGuHA97xCZliy,audio_features,spotify:track:70Um2VYchdGuHA97xCZliy,0.0262,天気輪の柱
0.938,https://api.spotify.com/v1/audio-analysis/4o6QWM9ayybgE6DWsyCmvt,0.502,188227,0.155,4o6QWM9ayybgE6DWsyCmvt,0.919,11,0.117,-17.816,1,0.035,99.981,4,https://api.spotify.com/v1/tracks/4o6QWM9ayybgE6DWsyCmvt,audio_features,spotify:track:4o6QWM9ayybgE6DWsyCmvt,0.146,よろこび
0.845,https://api.spotify.com/v1/audio-analysis/4E63JD781gTJbP9rCf4D3A,0.145,123893,0.149,4E63JD781gTJbP9rCf4D3A,0.961,2,0.196,-16.152,1,0.0374,167.813,4,https://api.spotify.com/v1/tracks/4E63JD781gTJbP9rCf4D3A,audio_features,spotify:track:4E63JD781gTJbP9rCf4D3A,0.234,北十字
0.985,https://api.spotify.com/v1/audio-analysis/5SrgmTkzbGfgR9nwesdSDM,0.19,191053,0.00577,5SrgmTkzbGfgR9nwesdSDM,0.894,9,0.153,-24.607,1,0.0426,68.665,4,https://api.spotify.com/v1/tracks/5SrgmTkzbGfgR9nwesdSDM,audio_features,spotify:track:5SrgmTkzbGfgR9nwesdSDM,0.0363,プリオシン海岸
0.194,https://api.spotify.com/v1/audio-analysis/0IvWam1n2ArHc2ne8nUKAL,0.511,205467,0.187,0IvWam1n2ArHc2ne8nUKAL,0.914,0,0.143,-15.477,1,0.0349,133.975,4,https://api.spotify.com/v1/tracks/0IvWam1n2ArHc2ne8nUKAL,audio_features,spotify:track:0IvWam1n2ArHc2ne8nUKAL,0.315,幻想の歴史
0.876,https://api.spotify.com/v1/audio-analysis/7IH6Miyp0cNzhH3OuvhwO5,0.371,226320,0.241,7IH6Miyp0cNzhH3OuvhwO5,0.897,0,0.0935,-22.329,1,0.0353,128.563,3,https://api.spotify.com/v1/tracks/7IH6Miyp0cNzhH3OuvhwO5,audio_features,spotify:track:7IH6Miyp0cNzhH3OuvhwO5,0.573,極楽のハープ
0.955,https://api.spotify.com/v1/audio-analysis/3nE53iOlnFW78TN2bA3kVl,0.383,214533,0.00517,3nE53iOlnFW78TN2bA3kVl,0.357,7,0.173,-26.918,1,0.0496,129.426,4,https://api.spotify.com/v1/tracks/3nE53iOlnFW78TN2bA3kVl,audio_features,spotify:track:3nE53iOlnFW78TN2bA3kVl,0.0396,ジョバンニの透明な哀しみ
0.416,https://api.spotify.com/v1/audio-analysis/5G189M8vvhgHLqQMakr4F8,0.391,204800,0.388,5G189M8vvhgHLqQMakr4F8,0.881,11,0.159,-13.217,1,0.0338,219.07,4,https://api.spotify.com/v1/tracks/5G189M8vvhgHLqQMakr4F8,audio_features,spotify:track:5G189M8vvhgHLqQMakr4F8,0.247,一番のさいわい
0.976,https://api.spotify.com/v1/audio-analysis/5Ps7bnDO4vmOt7Y6kehYwl,0.35,188507,0.129,5Ps7bnDO4vmOt7Y6kehYwl,0.93,5,0.11,-17.022,1,0.0322,146.37,4,https://api.spotify.com/v1/tracks/5Ps7bnDO4vmOt7Y6kehYwl,audio_features,spotify:track:5Ps7bnDO4vmOt7Y6kehYwl,0.189,別離のテーマ
0.815,https://api.spotify.com/v1/audio-analysis/6Ym9hgvCYSaD1WyxamEqqs,0.671,48173,0.449,6Ym9hgvCYSaD1WyxamEqqs,0.668,9,0.235,-12.477,1,0.036,127.955,4,https://api.spotify.com/v1/tracks/6Ym9hgvCYSaD1WyxamEqqs,audio_features,spotify:track:6Ym9hgvCYSaD1WyxamEqqs,0.937,走る
0.539,https://api.spotify.com/v1/audio-analysis/5653oX52em5K2Xw4G1s5c6,0.502,55227,0.415,5653oX52em5K2Xw4G1s5c6,0.943,8,0.336,-12.002,1,0.0662,137.778,4,https://api.spotify.com/v1/tracks/5653oX52em5K2Xw4G1s5c6,audio_features,spotify:track:5653oX52em5K2Xw4G1s5c6,0.261,45分
0.549,https://api.spotify.com/v1/audio-analysis/3f3Sgthc1qCOIesAzRO7Gp,0.305,184547,0.125,3f3Sgthc1qCOIesAzRO7Gp,0.497,8,0.0972,-19.492,1,0.0325,63.145,4,https://api.spotify.com/v1/tracks/3f3Sgthc1qCOIesAzRO7Gp,audio_features,spotify:track:3f3Sgthc1qCOIesAzRO7Gp,0.216,鎮魂歌
0.768,https://api.spotify.com/v1/audio-analysis/6nRPR0REFTogwMzhgNDVEv,0.73,254533,0.243,6nRPR0REFTogwMzhgNDVEv,0.089,11,0.11,-13.758,1,0.0351,76.533,4,https://api.spotify.com/v1/tracks/6nRPR0REFTogwMzhgNDVEv,audio_features,spotify:track:6nRPR0REFTogwMzhgNDVEv,0.538,エンド・テーマ「銀河鉄道の夜」
